,index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,09_30_voosh,19_00_voosh,distance_in_meters_from_voosh,13_30_voosh
1128,15440,"ICICI Bank AECS Layout, Bangalore-Branch %26 ATM",12.9641446,77.712144,Offices,"Thygaraja Layout, Bengaluru",2.3382937845097604,0.775437060890459,,,197,3
1129,15525,DACT PG,12.9528304,77.7149515,PG,"Thygaraja Layout, Bengaluru",1.7273431826328864,0.5289958075684855,,,479,8
1130,15533,Lighthouse PG (For Gents),12.9510196,77.7029956,PG,"Thygaraja Layout, Bengaluru",0.5755359596570095,1.4466656445988044,,,661,11
1131,15551,Royal challengers paying guest accommodation,12.9506384,77.7034322,PG,"Thygaraja Layout, Bengaluru",0.5652075148769371,1.428409328564085,,,642,11
1132,15553,Suraksha PG,12.9498204,77.7015175,PG,"Thygaraja Layout, Bengaluru",0.387943301969482,1.6525586274202233,,,646,11
1133,15566,Neha PG For Ladies,12.9522003,77.7012648,PG,"Thygaraja Layout, Bengaluru",0.6399202602935753,1.5565542733666347,,,571,10
1134,15567,Venkateswara Deluxe PG for Gents,12.9415712,77.7014598,PG,"Thygaraja Layout, Bengaluru",0.5610991846242679,2.2739679606655447,,,795,13
1135,15569,Sri Malyadri Lakshmi Narasimha Swamy PG,12.9504835,77.7015681,PG,"Thygaraja Layout, Bengaluru",0.46001025382715377,1.6105504158449042,,,678,11
1136,15578,DSR PG,12.9501457,77.7017686,PG,"Thygaraja Layout, Bengaluru",0.4310809500452034,1.610564277342621,,,735,12
1137,15579,Sri Lakshmi Narasimha PG For Ladies,12.949864,77.7012694,PG,"Thygaraja Layout, Bengaluru",0.3850386005066883,1.6730699697662068,,,638,11
1138,15581,Siri Ladies PG,12.9523744,77.7013488,PG,"Thygaraja Layout, Bengaluru",0.6604413478022183,1.540788652143778,,,572,10
1139,15587,J.p.comforts Pg,12.9502816,77.7011463,PG,"Thygaraja Layout, Bengaluru",0.4274338560642755,1.6614013414264082,,,703,12
1140,15593,HOMESTAY PG For GENTS,12.9537208,77.715502,PG,"Thygaraja Layout, Bengaluru",1.8233256764819723,0.44078206487298305,,,502,8
1141,15594,Ritvik Reddy PG Hostel,12.958709,77.708407,PG,"Thygaraja Layout, Bengaluru",1.6108735752680634,0.6754886213512105,,,667,11
1142,15596,NextGen PG for Gent's,12.9486771,77.7040749,PG,"Thygaraja Layout, Bengaluru",0.46634971487532756,1.5038104119658076,,,749,12
1143,15601,Venkatadri PG,12.9526237,77.7047428,PG,"Thygaraja Layout, Bengaluru",0.8274724352753082,1.1947175335557876,,,577,10
1144,15603,Sharavana's Ladies PG,12.9556932,77.7017112,PG,"Thygaraja Layout, Bengaluru",1.0312412748489603,1.4046860706597186,,,512,9
1145,15604,Colive Medford PG in Marathahalli Bengaluru,12.9514086,77.7152276,PG,"Thygaraja Layout, Bengaluru",1.697577783786692,0.6892753254736727,,,438,7
1146,15608,MVR HEIGHTS CO-LIVING PG,12.9577325,77.7104487,PG,"Thygaraja Layout, Bengaluru",1.6569303237604764,0.44263339063680013,,,744,12
1147,15613,Suyash PG,12.9520119,77.6974223,PG,"Thygaraja Layout, Bengaluru",0.6913628309980963,1.9541781640808369,,,692,12
1148,15629,Sri SatyaNarayana Swamy PG - Marathahalli,12.9502593,77.7020476,PG,"Thygaraja Layout, Bengaluru",0.45403360703068135,1.5781360599404983,,,718,12
1149,15630,GALAXY PG FOR LADIES,12.9497728,77.7009171,PG,"Thygaraja Layout, Bengaluru",0.3673997160234005,1.7110883785941537,,,629,10
1150,15633,Zolo Amber PG,12.9510146,77.7150464,PG,"Thygaraja Layout, Bengaluru",1.665292174908811,0.7310730838384942,,,447,7
1151,15635,"Durga Pg For Ladies, Pure Veg",12.9621062,77.7150069,PG,"Thygaraja Layout, Bengaluru",2.3487240647610435,0.5070435307817045,,,175,3
1152,15639,Zolo Asmi Co-Living %7C Redefining PG,12.954909,77.7106108,PG,"Thygaraja Layout, Bengaluru",1.4487707143748378,0.5176117979414988,,,407,7
1153,15651,Sri Srinivasa New Luxury Pg For ladies,12.9639569,77.7161371,PG,"Thygaraja Layout, Bengaluru",2.5837205834148915,0.7312320739244148,,,260,4
1154,15653,Akshara Girls Pg,12.9565571,77.7017454,PG,"Thygaraja Layout, Bengaluru",1.1269296210609405,1.3899594975575613,,,484,8
1155,15659,VINAYAKA PG For LADIES,12.9493951,77.7041296,PG,"Thygaraja Layout, Bengaluru",0.5168405919481445,1.447938019182962,,,710,12
1156,15661,SLV Pg For gents,12.9641925,77.712591,PG,"Thygaraja Layout, Bengaluru",2.369443618151519,0.7657789537284606,,,186,3
1157,15662,Sangana Ultra Executive Pg for Girls,12.9655015,77.7128191,PG,"Thygaraja Layout, Bengaluru",2.5047611573078155,0.9012195408770494,,,292,5
1158,15664,Zolo Mustard - PG in Marathahalli for Gents in Bangalore,12.9589426,77.7084164,PG,"Thygaraja Layout, Bengaluru",1.6333508616902503,0.6798441466970156,,,677,11
1159,15665,Maahir luxury pg for gents,12.9595251,77.7142428,PG,"Thygaraja Layout, Bengaluru",2.0851676281854967,0.2196138597860565,,,85,1
1160,15667,Colive Drava PG in Marathahalli Bengaluru,12.9690036,77.6948067,PG,"Thygaraja Layout, Bengaluru",2.573492446925574,2.4867951380358866,,,741,12
1161,15668,Livinn Orange PG campus,12.9591174,77.7097652,PG,"Thygaraja Layout, Bengaluru",1.7313412112104727,0.5442443778879213,,,723,12
1162,15674,LOTUS PG FOR GENTS,12.9544457,77.693669,PG,"Thygaraja Layout, Bengaluru",1.1443739276900435,2.2871272344611624,,,648,11
1163,15675,S.S.Luxury New Pg For Ladies,12.9606178,77.7150851,PG,"Thygaraja Layout, Bengaluru",2.2353389579874476,0.34419726367478,,,136,2
1164,15677,"Pooja PG, Beml Layout",12.9601061,77.718162,PG,"Thygaraja Layout, Bengaluru",2.448359405074788,0.48417573758806737,,,204,3
1165,15680,Zolo Hamilton PG,12.9498443,77.7158716,PG,"Thygaraja Layout, Bengaluru",1.7180737600491451,0.8712749221812236,,,490,8
1166,15681,Pg for ladies,12.9645836,77.7148076,PG,"Thygaraja Layout, Bengaluru",2.5455786559229954,0.7804577452175905,,,225,4
1167,15692,Sri Balaji Ladies PG,12.9583826,77.7145473,PG,"Thygaraja Layout, Bengaluru",2.023975104943011,0.09037656768969138,,,42,1
1168,15695,Colive Santa Clara PG,12.9575622,77.7089574,PG,"Thygaraja Layout, Bengaluru",1.5402486037273941,0.603867915879845,,,626,10
1169,15699,Colive Mountain View PG in Marathahalli Bengaluru,12.9588489,77.7099278,PG,"Thygaraja Layout, Bengaluru",1.7177966297631229,0.5185889713013947,,,734,12
1170,15701,Zolo Pepper - PG in Marathahalli Bangalore,12.9571713,77.7096945,PG,"Thygaraja Layout, Bengaluru",1.556304144007207,0.5258649732243398,,,686,11
1171,15705,Zolo Elements PG,12.965503,77.721947,PG,"Thygaraja Layout, Bengaluru",3.1491465496284077,1.1933505507515119,,,352,6
1172,15707,SS Ladies PG,12.949734,77.7041849,PG,"Thygaraja Layout, Bengaluru",0.5455503995504172,1.4198453232329196,,,699,12
1173,15713,Vinayaka Gents PG,12.9514553,77.7045527,PG,"Thygaraja Layout, Bengaluru",0.7112700536383488,1.2772114429549828,,,653,11
1174,15714,TULASI'S LADIES PAYING GUEST HOUSE,12.9661621,77.7137529,PG,"Thygaraja Layout, Bengaluru",2.6215019613974824,0.9591030716086211,,,256,4
1175,15718,Colive Vivanta PG,12.9660968,77.7026374,PG,"Thygaraja Layout, Bengaluru",2.1916603415585714,1.5999133579644393,,,524,9
1176,15723,Colive Morgan Hill PG in Munnekollal Bengaluru,12.9575097,77.7105306,PG,"Thygaraja Layout, Bengaluru",1.6442685600144056,0.43344150435174406,,,736,12
1177,15730,SLN LUXURY PG%E2%80%99s FOR GENTS,12.9615359,77.7198466,PG,"Thygaraja Layout, Bengaluru",2.690148331992506,0.725525338199849,,,267,4
1178,15744,Colive Denver PG,12.9617708,77.7058201,PG,"Thygaraja Layout, Bengaluru",1.7961462345633517,1.053091920522938,,,345,6
1179,15754,"Spice Garden, Bangalore",12.9577917,77.7093143,PG,"Thygaraja Layout, Bengaluru",1.5839970065155355,0.5657294106789279,,,659,11
1180,15774,FF21-LIT,12.9537906,77.7197162,PG,"Thygaraja Layout, Bengaluru",2.245262008410642,0.7017509897576889,,,423,7
1181,16047,Agarwal Estates,12.9563841,77.7100837,Apartments,"Vivek nagar, Bengaluru",1.5195403798460032,0.49953751189111933,,,622,10
1182,16485,7 Hills PG for Men,12.9591079,77.7030031,PG,"Vivek nagar, Bengaluru",1.4292747546199995,1.2607446116137595,,,718,12
1183,16531,Mahaveer Tranquil,12.968808,77.733486,Apartment,"Whitefield, Bengaluru",4.359991611419908,2.4043361329798403,,,828,14
1184,16538,S.V Mayfair Apartments,12.9640116,77.7328496,Apartment,"Whitefield, Bengaluru",4.019880453942397,2.1104221064254833,,,606,10
1185,16554,Adithya Serene Apartments,12.9662114,77.7308598,Apartment,"Whitefield, Bengaluru",3.962443193393388,2.013582636200332,,,912,15
1186,16574,Silicon Pride Apartment,12.9588497,77.7322426,Apartment,"Whitefield, Bengaluru",3.7143700798628796,1.924664488955175,,,502,8
1187,16575,Greenview Apartments,12.9575696,77.7362934,Apartment,"Whitefield, Bengaluru",4.0803420053741135,2.3583614916424063,,,564,9
1188,16584,"R Block, Brigade Lakefront Apartments",12.9796308,77.7111554,Apartment,"Whitefield, Bengaluru",3.8633047734466004,2.480157076264728,,,645,11
1189,16588,Lalitha nivas,12.9637358,77.7343547,Apartment,"Whitefield, Bengaluru",4.1490929656550195,2.2550023729520188,,,634,11
1190,16601,MM Destiny Gables,12.9490909,77.7222362,Apartment,"Whitefield, Bengaluru",2.384630280661239,1.2594861145519487,,,465,8
1191,16607,White Orchids VSV Builders,12.9652276,77.7345545,Apartment,"Whitefield, Bengaluru",4.247088509652044,2.330981187353898,,,639,11
1192,16639,SRI SAI NP ENCLAVE,12.9665429,77.7339599,Apartment,"Whitefield, Bengaluru",4.265560235803383,2.32990102880568,,,651,11
1193,16741,Apartment %2357,12.947527,77.716796,Apartment,"Whitefield, Bengaluru",1.781345617130337,1.143411132743959,,,583,10
1194,16744,53A,12.9631009,77.7246415,Apartment,"Whitefield, Bengaluru",3.2108564843541747,1.256506863870457,,,379,6
1195,16758,Abhivrudhi appartment(flat no3 second floor),12.9572884,77.7175609,Apartment,"Whitefield, Bengaluru",2.2132762831129282,0.3299288261285578,,,242,4
1196,16761,Apartment 558,12.9600563,77.7211189,Apartment,"Whitefield, Bengaluru",2.704538416300532,0.7656497404723845,,,227,4
1197,16764,Apartments,12.9486089,77.7121414,Apartment,"Whitefield, Bengaluru",1.294568153589733,1.0295010584573192,,,636,11
1198,16776,104 Sree Hruday Fully furnished flats,12.9646551,77.7120193,Apartment,"Whitefield, Bengaluru",2.3789148062592136,0.8334822128677899,,,256,4
1199,16793,Saroj Group,12.9522835,77.7119978,Apartment,"Whitefield, Bengaluru",1.412193687552859,0.6487245116076025,,,448,7
1200,16804,R.K COLOUR LAB STUDIO,12.9710788,77.7119933,Apartment,"Whitefield, Bengaluru",3.007467165432023,1.5270556682360097,,,359,6
1201,16819,Whitefield Office,12.9754174,77.7208049,Office,"Whitefield, Bengaluru",3.902084035251037,2.0977937761806094,,,677,11
1202,16824,Unispace - Affordable Office Space Provider,12.9766088,77.7184301,Office,"Whitefield, Bengaluru",3.875980202243446,2.1587911287085735,,,611,10
1203,16830,office,12.9778807,77.7241612,Office,"Whitefield, Bengaluru",4.336297701114235,2.4879225019914357,,,687,11
1204,16832,Office,12.9795085,77.715939,Office,"Whitefield, Bengaluru",4.0377049515156935,2.444226403522127,,,676,11
1205,16837,"Regus - Bangalore, Brigade IRV",12.9704,77.7307,Office,"Whitefield, Bengaluru",4.2242670641940006,2.259528489580117,,,883,15
1206,16838,Capgemini,12.9696806,77.7248741,Office,"Whitefield, Bengaluru",3.698308234102637,1.7520980160305282,,,976,16
1207,16841,Bruhat Bengaluru Mahanagara Palike (BBMP),12.9568222,77.736864,Office,"Whitefield, Bengaluru",4.115418939276439,2.421625438922652,,,645,11
1208,16857,Tesco Bengaluru,12.9741018,77.7286173,Office,"Whitefield, Bengaluru",4.332345083352768,2.3894318997758606,,,733,12
1209,16862,"CoWrks Whitefield, Bengaluru",12.9782428,77.7132582,Office,"Whitefield, Bengaluru",3.794149520196487,2.302840937652006,,,510,9
1210,16864,Bounce Whitefield Office,12.9594016,77.7319941,Office,"Whitefield, Bengaluru",3.712619435063953,1.903394216121902,,,509,8
1211,16870,huntoffices coworking space in Whitefield,12.9752667,77.7268201,Office,"Whitefield, Bengaluru",4.292715873585868,2.376078087828528,,,682,11
1212,16871,Divyasree ROW Office,12.9710138,77.7246487,Office,"Whitefield, Bengaluru",3.786074171897971,1.8538945938026627,,,794,13
1213,16879,"Regus - Bangalore, Brigade IRV",12.9704,77.7307,Office,"Whitefield, Bengaluru",4.2242670641940006,2.259528489580117,,,883,15
1214,16905,Brigade irv Center,12.9701373,77.7311927,Office,"Whitefield, Bengaluru",4.247781822166409,2.2831834834254576,,,869,14
1215,16906,Republic of whitefield marketing office,12.9709401,77.7246581,Office,"Whitefield, Bengaluru",3.7808890789461196,1.8478977350719024,,,795,13
1216,16930,"GoSpaze - Coworking Space in Whitefield, Bangalore",12.9556344,77.7205616,Office,"Whitefield, Bengaluru",2.4098380411908753,0.6881337020560127,,,327,5
1217,16951,Igate Global Solutions Ltd,12.9732933,77.7180168,Office,"Whitefield, Bengaluru",3.5381147791156486,1.788713552822394,,,663,11
1218,16990,D Mart,12.9555595,77.7287428,Office,"Whitefield, Bengaluru",3.232982254036881,1.5562975314464143,,,551,9
1219,17002,Indian Post Office Kundalahalli,12.9653158,77.7134103,Office,"Whitefield, Bengaluru",2.5226373413761642,0.8697991111791888,,,230,4
1220,17017,DivyaSree Technopark,12.9709443,77.7256946,Office,"Whitefield, Bengaluru",3.8601793946601197,1.9170969040130674,,,927,15
1221,17018,DivyaSree Republic of Whitefield,12.9672153,77.7247107,Office,"Whitefield, Bengaluru",3.4994878612604863,1.5386097353917285,,,913,15
1222,17024,VK Tech Park,12.9725622,77.7212954,Office,"Whitefield, Bengaluru",3.6774961038939376,1.8211323216724458,,,694,12
1223,17047,Brigade Tech Gardens,12.964582,77.7183272,Office,"Whitefield, Bengaluru",2.795778017434219,0.8816131181571691,,,223,4
1224,17050,Maruthi Emerald,12.9597134,77.7164617,Office,"Whitefield, Bengaluru",2.2778577638589885,0.31720789977864944,,,154,3
1225,17072,Saroj Group,12.9522835,77.7119978,Office,"Whitefield, Bengaluru",1.412193687552859,0.6487245116076025,,,448,7
1226,17091,BYJU'S Tuition Centre - Whitefield,12.9598546,77.7159993,Office,"Whitefield, Bengaluru",2.250105383486378,0.299807934633242,,,141,2
1227,17132,Sri Sai Balaji PG For Gents,12.971318,77.7323062,PG,"Whitefield, Bengaluru",4.423884990067602,2.4591375641508844,,,872,15
1228,17140,Ram Sai P.G. For Ladies,12.9790645,77.7135378,PG,"Whitefield, Bengaluru",3.8902623154209146,2.3924995914146137,,,570,10
1229,17192,Sri Rama Sns Pg Accomodation For Gents,12.9701883,77.7320829,PG,"Whitefield, Bengaluru",4.327439767486536,2.3635686391793986,,,847,14
1230,17210,Sri Balaji Pg For Gents 3rd Cross,12.9700981,77.733313,PG,"Whitefield, Bengaluru",4.4280167894890665,2.4664239061787505,,,811,14
1231,17233,THE NEST PG FOR GENTS,12.9586253,77.7319823,PG,"Whitefield, Bengaluru",3.678963185556566,1.8948279192882154,,,498,8
1232,17239,Bhavya sree PG for gents,12.9788198,77.7128592,PG,"Whitefield, Bengaluru",3.8384610160401555,2.3697990595472804,,,557,9
1233,17253,VS Executive PG for Gents,12.9708006,77.732044,PG,"Whitefield, Bengaluru",4.365884667198083,2.4012755827727736,,,853,14
1234,17280,Amaravati Gents PG,12.9660024,77.7177103,PG,"Whitefield, Bengaluru",2.8671810561605096,0.9989676946091274,,,256,4
1235,17281,Sgl Pg,12.9661259,77.7151085,PG,"Whitefield, Bengaluru",2.702159797297645,0.9534370246917204,,,292,5
1236,17289,Zolo Elements PG,12.965503,77.721947,PG,"Whitefield, Bengaluru",3.1491465496284077,1.1933505507515119,,,352,6
1237,17299,SLN LUXURY LADIES PG,12.9697134,77.7118411,PG,"Whitefield, Bengaluru",2.8630613530971867,1.3813655510847138,,,376,6
1238,17304,Venkateswara paying Guest for gents,12.9679384,77.719512,PG,"Whitefield, Bengaluru",3.157728139804536,1.2730507315680168,,,329,5
1239,17310,Thanvish PG,12.9695017,77.7122414,PG,"Whitefield, Bengaluru",2.861069738358539,1.3497249429886367,,,345,6
1240,17313,New pg,12.971946,77.711727,PG,"Whitefield, Bengaluru",3.083719281804686,1.627140534272536,,,369,6
1241,17314,EXECUTIVE PG FOR GENTS,12.9606135,77.7136015,PG,"Whitefield, Bengaluru",2.1234637862266807,0.35306230167154884,,,87,1
1242,17317,FF21-LIT,12.9537906,77.7197162,PG,"Whitefield, Bengaluru",2.245262008410642,0.7017509897576889,,,423,7
1243,17319,Amaravate ladies pg,12.9612358,77.7009069,PG,"Whitefield, Bengaluru",1.6385371141770035,1.5314802630259943,,,787,13
1244,17320,SLV Pg For gents,12.9649096,77.7082607,PG,"Whitefield, Bengaluru",2.216684931591466,1.061878578115809,,,335,6
1245,17321,PG For Gents,12.9589914,77.6999564,PG,"Whitefield, Bengaluru",1.3888182052618279,1.5871333495813402,,,717,12
1246,17335,DivyaSree Republic of Whitefield,12.9672153,77.7247107,PG,"Whitefield, Bengaluru",3.4994878612604863,1.5386097353917285,,,913,15
1247,17340,Brigade irv Center,12.9701373,77.7311927,PG,"Whitefield, Bengaluru",4.247781822166409,2.2831834834254576,,,869,14
1248,17345,DivyaSree Technopark,12.9709443,77.7256946,PG,"Whitefield, Bengaluru",3.8601793946601197,1.9170969040130674,,,927,15
