index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,19_00_centroid,distance_in_meters_from_centroid
14737,Sona Grandeur,12.8647018,77.5956349,apartment,KALENA_AGRAHARA,4.483132093685589,3.85879940420842,19,1159
14738,Vithola Lake View Apartments,12.8656888,77.5888734,apartment,KALENA_AGRAHARA,4.24358248820194,3.533841090641554,20,1227
14739,Nandini elegance 4,12.8644381,77.5961542,apartment,KALENA_AGRAHARA,4.526177233966706,3.9076800737182533,20,1180
14740,"Lotus Pride Apartments, MLA Layout",12.8638443,77.5946737,apartment,KALENA_AGRAHARA,4.550229133763532,3.909157315627013,19,1165
14741,Radiant White Orchid,12.863194,77.591767,apartment,KALENA_AGRAHARA,4.5595127508574675,3.8792134286114615,19,1113
14742,Sruthi%E2%80%99s House,12.8654858,77.5922445,apartment,KALENA_AGRAHARA,4.3172874579192335,3.650191835606402,18,1075
14743,Manasiddh Prakriti Apartment,12.8645167,77.5942839,apartment,KALENA_AGRAHARA,4.467804544079974,3.82432523009756,19,1134
14744,SHRI SHARADA SAI APARTMENTS,12.8662925,77.5959551,apartment,KALENA_AGRAHARA,4.321833821056719,3.710099908788201,19,1129
14745,Gunina Eila,12.8651717,77.5926,apartment,KALENA_AGRAHARA,4.358749029042515,3.695292306520076,18,1083
14746,SLV Enclave,12.8635811,77.5885611,apartment,KALENA_AGRAHARA,4.473820229887205,3.756665611721842,20,1194
14747,Prithvi Residency in Kalena Agrahara,12.8652018,77.5956194,apartment,KALENA_AGRAHARA,4.428987635001027,3.806859393544465,20,1197
14748,Nandhanam apartments,12.8642117,77.5937225,apartment,KALENA_AGRAHARA,4.487651420860923,3.835511739796594,19,1136
14749,Purva Panorama B Block,12.8667204,77.59255,apartment,KALENA_AGRAHARA,4.1887036695592075,3.5302935273539986,18,1096
14750,Gunina Linda Apartment,12.8624637,77.5918808,apartment,KALENA_AGRAHARA,4.641645661397841,3.960711658800054,19,1140
14751,Sapthagiri Castle,12.8644244,77.5952069,apartment,KALENA_AGRAHARA,4.501329418656476,3.8698805410878427,19,1154
14752,Purva Panorama - Main Gate,12.8663853,77.5920729,apartment,KALENA_AGRAHARA,4.215552428414739,3.5492831955295987,17,1048
14753,Shuba Sree Apartment,12.864067,77.588185,apartment,KALENA_AGRAHARA,4.4166268853238435,3.6959993102829936,19,1159
14754,M B Castle,12.8627134,77.5922731,apartment,KALENA_AGRAHARA,4.621299743494313,3.9458016114399337,19,1156
14755,Prince Princess Palace Apartment,12.8649978,77.5964179,apartment,KALENA_AGRAHARA,4.474048562095033,3.8620245374489355,20,1180
14756,Syed residency,12.8651894,77.5952245,apartment,KALENA_AGRAHARA,4.419397851670702,3.791719367992625,20,1207
14757,Rockview Residency,12.8642676,77.5939897,apartment,KALENA_AGRAHARA,4.487770027999609,3.839370292600552,19,1133
14758,Samruddhi Royal,12.8623195,77.5912163,apartment,KALENA_AGRAHARA,4.646493441000839,3.957319634392333,19,1120
14759,Candor Homes,12.8643251,77.5948284,apartment,KALENA_AGRAHARA,4.502155833836819,3.8651694765456845,19,1151
14760,Nandini Elegance -2,12.8635773,77.5936295,apartment,KALENA_AGRAHARA,4.554557726989261,3.898852645141016,19,1157
14761,Brahmaputra Plaza,12.8671893,77.5978301,apartment,KALENA_AGRAHARA,4.287548077564731,3.7089441051385537,18,1062
14762,JAMPA DELIGHT,12.8641196,77.5955473,apartment,KALENA_AGRAHARA,4.5433295097678945,3.915090352830888,20,1191
14764,Sri Rama Nivas Apartments,12.8640643,77.5945935,apartment,KALENA_AGRAHARA,4.52442253425251,3.883199703461927,19,1158
14766,Nandini Elegance - 1,12.8644342,77.5948498,apartment,KALENA_AGRAHARA,4.490919899681921,3.854693800507581,19,1147
14767,Sai Krishna Apartment,12.8635749,77.5936377,apartment,KALENA_AGRAHARA,4.555001393471788,3.899393033991605,19,1157
14768,SHRELI ENCLAVE Apartment,12.862226,77.5914911,apartment,KALENA_AGRAHARA,4.661179373116021,3.974998805407315,19,1123
14769,Elegant Palace,12.8664105,77.5969032,apartment,KALENA_AGRAHARA,4.3386458546307525,3.7413908876199753,19,1126
14770,Laven Gardenia,12.868067,77.594149,apartment,KALENA_AGRAHARA,4.080547324724653,3.4514475718994175,20,1175
14771,Niraj Mane,12.8658287,77.5933322,apartment,KALENA_AGRAHARA,4.3029728180811935,3.651909379172834,18,1105
14772,Purva Panorama N block,12.8660889,77.593459,apartment,KALENA_AGRAHARA,4.277610221886468,3.6293687342106695,18,1092
14773,Lakshmi Nivas Apartment,12.864585,77.5939183,apartment,KALENA_AGRAHARA,4.4516380982839925,3.8035457145481213,19,1123
14774,Abhivruddhi Elegance,12.8682907,77.5962296,apartment,KALENA_AGRAHARA,4.117329054191544,3.5213849210743646,19,1126
14775,Prabhavati Nest,12.8629919,77.5944863,apartment,KALENA_AGRAHARA,4.6379734163888235,3.991072666640821,20,1197
14776,Purva Panorama C Block,12.8665043,77.5926919,apartment,KALENA_AGRAHARA,4.21528602019449,3.558020114315042,18,1092
14777,Ranjan%E2%80%99s residency,12.8682463,77.5946854,apartment,KALENA_AGRAHARA,4.075787047155876,3.455784354307538,19,1140
14779,R S Royale,12.8671794,77.5960609,apartment,KALENA_AGRAHARA,4.230325857579273,3.6251084457202634,19,1122
14780,Elite Epitome,12.8635694,77.5942566,apartment,KALENA_AGRAHARA,4.569848614611398,3.922217966627228,19,1167
14781,Dharani Rudraksha,12.8641185,77.5937129,apartment,KALENA_AGRAHARA,4.4975646606282105,3.844945426832627,19,1138
14782,Narvy Towers - Ramanujamma nest,12.8621226,77.5918885,apartment,KALENA_AGRAHARA,4.679219446243419,3.997459595026716,19,1132
14783,Lotus Green Apartment,12.8641795,77.5949085,apartment,KALENA_AGRAHARA,4.519942231261779,3.8834011517895517,19,1160
14784,Syed Sesidence Apartment,12.8651778,77.5953626,apartment,KALENA_AGRAHARA,4.4244207446841335,3.798603656633373,20,1203
14785,CVK Meenakshi Elegance,12.8646335,77.5934975,apartment,KALENA_AGRAHARA,4.436687880689637,3.78318134971858,19,1133
14786,Sanjeev Khanna Nest,12.8637867,77.594794,apartment,KALENA_AGRAHARA,4.559478564757186,3.919754170688396,20,1176
14787,Dharani Comfort,12.8641071,77.5944306,apartment,KALENA_AGRAHARA,4.51576371185395,3.872557553368867,19,1147
14788,My new home,12.8632371,77.5886621,apartment,KALENA_AGRAHARA,4.512878484180316,3.796301153035405,20,1208
14789,Mahaghar Nandanam,12.8642092,77.5937089,apartment,KALENA_AGRAHARA,4.487613085177066,3.835285145228095,19,1153
14790,CodeMyCode (Sharda Sai),12.8663322,77.5960837,apartment,KALENA_AGRAHARA,4.321441463744112,3.7117891204838336,19,1129
14791,Shashi Kant Tiwari,12.8667142,77.5936411,apartment,KALENA_AGRAHARA,4.214059377252751,3.5710671650374404,21,1270
14792,Gvn Residency,12.8637935,77.5946223,apartment,KALENA_AGRAHARA,4.554447969359948,3.9124906348048967,19,1168
14793,Mythreyi Aikya,12.8698465,77.5962105,apartment,KALENA_AGRAHARA,3.9517476277300103,3.365815340057739,17,1038
14794,Madku Durga Apartment,12.8647128,77.5955194,apartment,KALENA_AGRAHARA,4.478748320223893,3.8528842819180484,19,1157
14795,Windsor Four Seasons,12.8767639,77.5919281,apartment,KALENA_AGRAHARA,3.0839795379295336,2.470160803605672,18,1099
14796,SHARIEF HOUSE,12.8648392,77.5895158,apartment,KALENA_AGRAHARA,4.344883162679513,3.6412144810651754,18,1105
14797,Pruthvi Lotus,12.8631909,77.594903,apartment,KALENA_AGRAHARA,4.626661365478645,3.985912912578197,20,1202
14798,Sangeetha Nilayam Appartments,12.8654244,77.592495,apartment,KALENA_AGRAHARA,4.329010265647788,3.665046459823068,18,1082
14799,Vinayakaiah Boat Club,12.8657509,77.5975845,apartment,KALENA_AGRAHARA,4.430893291833916,3.8396122024289,18,1109
14800,SRI THIRUMALA GARDENS,12.8630782,77.5945838,apartment,KALENA_AGRAHARA,4.630973858884533,3.9856577886945197,20,1209
14801,C S R Marvel,12.8635152,77.5939324,apartment,KALENA_AGRAHARA,4.568157111629362,3.9161239271215926,20,1187
14802,Rajkumar ji kotecha,12.8714009,77.5904012,apartment,KALENA_AGRAHARA,3.6350135594089408,2.9628709562202804,16,975
14803,Chandragupta building B.G road,12.8670889,77.5977805,apartment,KALENA_AGRAHARA,4.296375056286913,3.716361772840061,18,1069
14805,Thirumala Blossoms,12.8614002,77.5864928,apartment,KALENA_AGRAHARA,4.702465165120193,3.9611558452031024,17,1032
14806,Bliss Homes,12.8639944,77.5941359,apartment,KALENA_AGRAHARA,4.520872098627797,3.873325309654243,19,1153
14807,Panchajanya,12.8682432,77.5956893,apartment,KALENA_AGRAHARA,4.105474299058311,3.500878198987379,18,1109
14808,Sai Sumukha Luxuriate,12.8769904,77.5906579,apartment,KALENA_AGRAHARA,3.0287391407813593,2.390078960823126,18,1101
14809,Mahaveer Montane,12.8635734,77.5951943,apartment,KALENA_AGRAHARA,4.592788180525535,3.957437787067761,20,1183
14810,Gunina Mellow,12.8725285,77.5842691,apartment,KALENA_AGRAHARA,3.4632167141576495,2.70483625829758,13,773
14811,Mausi%E2%80%99s ,12.8658246,77.5940322,apartment,KALENA_AGRAHARA,4.319967124358157,3.6785914708415004,19,1146
14812,Samara Aster,12.8689578,77.5940159,apartment,KALENA_AGRAHARA,3.980968615374188,3.354486962915655,20,1198
14813,Salarpuria Sattva Casa Irene,12.864681,77.5911334,apartment,KALENA_AGRAHARA,4.385470609819886,3.701446502783957,18,1071
14814,Bangalore,12.8712276,77.5957437,apartment,KALENA_AGRAHARA,3.7900572212532606,3.206227860842791,17,1029
14815,Matrukrupa,12.8630022,77.5877571,apartment,KALENA_AGRAHARA,4.531388431858363,3.804579705590456,20,1193
14816,Akshaya Pride,12.8765193,77.5852582,apartment,KALENA_AGRAHARA,3.018659106500191,2.2775464900939144,12,695
14817,Shravanti Woods Apartments,12.867948,77.5959729,apartment,KALENA_AGRAHARA,4.145686280383579,3.543674399549872,18,1101
14819,Sairam Nilayam,12.8634508,77.5947002,apartment,KALENA_AGRAHARA,4.593475847568136,3.951145347050079,20,1200
14820,VG Boat Club,12.8657505,77.5975902,apartment,KALENA_AGRAHARA,4.431125759620093,3.8399243164208245,18,1109
14821,Vinyas Sachin,12.8716743,77.5834649,apartment,KALENA_AGRAHARA,3.561200393985241,2.793064987835046,13,766
14822,Mbm Green Woods,12.866484,77.5858933,apartment,KALENA_AGRAHARA,4.135528622426397,3.392167461632889,16,964
14823,ND Gipfel,12.8652063,77.5931053,apartment,KALENA_AGRAHARA,4.3656539322081604,3.7090776224994526,19,1131
14824,BPC quaters house,12.8752556,77.5925831,apartment,KALENA_AGRAHARA,3.264049278582796,2.6520645625928996,17,1041
14826,"Building 33, Mantri Residency",12.8718412,77.5941866,apartment,KALENA_AGRAHARA,3.6759510217954796,3.069563560937852,17,1031
14827,Narakesari Apartments,12.8927459,77.5689452,apartment,KALENA_AGRAHARA,2.1225193763865633,1.481649850591892,11,638
14828,Suvrith Soprano,12.8635124,77.5938152,apartment,KALENA_AGRAHARA,4.565787863880319,3.912234283625869,19,1158
14829,Maithri homes,12.8636909,77.5944246,apartment,KALENA_AGRAHARA,4.560710091147064,3.9157462665102782,20,1173
14830,"UMAPARAMESWARAN,BENGALURU",12.8668845,77.5925191,apartment,KALENA_AGRAHARA,4.170153721716676,3.511947821662763,18,1100
14832,"40, Gokulam",12.861878,77.5864715,apartment,KALENA_AGRAHARA,4.6492882677269876,3.9081503643847975,17,1033
14833,Beereshwara Nilaya,12.8665989,77.5965009,apartment,KALENA_AGRAHARA,4.30582809104097,3.7037725556090964,19,1116
14834,Eesha nilaya,12.8631527,77.5876208,apartment,KALENA_AGRAHARA,4.513738431657326,3.7856605226974103,20,1198
14835,SMR CRYSTAL,12.8728684,77.584089,apartment,KALENA_AGRAHARA,3.4259429956888963,2.665459043658688,13,766
14836,Needs 3 labour sheds,12.8658725,77.5963896,apartment,KALENA_AGRAHARA,4.379793828416606,3.7720365959924154,19,1149
14837,B Block Prestige Notting Hill,12.872611,77.5955226,apartment,KALENA_AGRAHARA,3.636383675534525,3.059324483821421,16,988
14838,universitiesbengaluru.com,12.8698036,77.5937879,apartment,KALENA_AGRAHARA,3.8837306405641656,3.258257841478858,20,1184
14839,Valmark Aastha,12.8751149,77.5928057,apartment,KALENA_AGRAHARA,3.285319164145368,2.6766611247048058,17,1043
14840,239 MANJUNATHA,12.8675246,77.585837,apartment,KALENA_AGRAHARA,4.019709907463276,3.2766129719992887,16,951
14841,Srinidhi Enclave,12.8667598,77.5977842,apartment,KALENA_AGRAHARA,4.33116151929852,3.7490612835506982,18,1068
14842,Phoenix Park Side,12.8675297,77.5968793,apartment,KALENA_AGRAHARA,4.219190443413105,3.628413673508657,18,1084
14843,Pranal Enclave,12.8987972,77.5866195,apartment,KALENA_AGRAHARA,0.568864040079957,0.5516909805180517,5,281
14845,Sai Apartments,12.8680097,77.5959549,apartment,KALENA_AGRAHARA,4.138554134351879,3.5366387735685367,18,1102
14846,Kaladhara Apartment,12.8965859,77.5794028,apartment,KALENA_AGRAHARA,0.994322491008146,0.28021812647021255,2,136
14848,VR Terrace,12.8664573,77.5953821,apartment,KALENA_AGRAHARA,4.287506969720512,3.668345647657011,19,1133
14849,Verna apartment,12.8960329,77.6088186,apartment,KALENA_AGRAHARA,2.716895540574866,2.909867257681937,15,879
14852,DS Max Starlet,12.8761866,77.5852061,apartment,KALENA_AGRAHARA,3.055607079152372,2.3132362008031087,13,754
14853,Kalena Agrahara,12.8710738,77.5934927,apartment,KALENA_AGRAHARA,3.7389571386654454,3.115907120724131,17,1016
14854,Bramhaloka Apartment,12.881806,77.5770938,apartment,KALENA_AGRAHARA,2.5775703734175655,1.744282476567366,9,536
14855,Mahaveer Springs Annex,12.9019115,77.5903085,apartment,KALENA_AGRAHARA,0.6068369751217708,1.0694124464505272,7,419
14856,Raj Alkaa Park,12.8645589,77.5915687,apartment,KALENA_AGRAHARA,4.40626174466683,3.7274064153313406,18,1075
14858,JK FASHION,12.8768621,77.5918505,apartment,KALENA_AGRAHARA,3.0713469321132356,2.4566667655627206,18,1100
14860,Valmark Orchard Square,12.8700412,77.5863423,apartment,KALENA_AGRAHARA,3.7416702804525412,3.007394914680458,14,864
14861,Purva Panorama Club House,12.865645,77.5938908,apartment,KALENA_AGRAHARA,4.335991622762935,3.691880905400926,19,1153
14862,WAHE NADHI,12.8654257,77.5890531,apartment,KALENA_AGRAHARA,4.274650540514841,3.5665760438379603,19,1150
14865,Globalteq IT pvt ltd,12.8671093,77.5960418,apartment,KALENA_AGRAHARA,4.23721713692498,3.631311098669689,19,1111
14871,"ABHIMAN- Architects, Builders %26 Interiors",12.8691251,77.5936347,apartment,KALENA_AGRAHARA,3.9529574896495987,3.3214237129139716,20,1177
14872,Mr Luxury,12.8701209,77.5856092,apartment,KALENA_AGRAHARA,3.7305781928474957,2.987150354689635,14,862
14874,Loyola School Grounds,12.8697176,77.5906628,apartment,KALENA_AGRAHARA,3.8243129570222045,3.1498305593005997,20,1171
14875,Symphony Hostels for Boys,12.8646539,77.5939263,apartment,KALENA_AGRAHARA,4.4443481456006175,3.7966376889708187,19,1118
14877,Classic Orchards Club House,12.8724459,77.5884345,apartment,KALENA_AGRAHARA,3.4913038943784356,2.791662851051009,16,974
14878,HRUTHVI BATTERY SERVICE,12.8652521,77.5914941,apartment,KALENA_AGRAHARA,4.328889034978723,3.6511528514178733,18,1059
14879,Hussain painting work,12.8636387,77.5941607,apartment,KALENA_AGRAHARA,4.5600576284012595,3.9114492886195187,19,1164
14880,Holy Mary Study House,12.8723701,77.5929823,apartment,KALENA_AGRAHARA,3.5856799585244423,2.9616788201636552,18,1056
14881,AVM Fish House,12.8655928,77.5915744,apartment,KALENA_AGRAHARA,4.292947194035767,3.6173184153133535,18,1066
14883,Prestige Interiors,12.8726706,77.5939785,apartment,KALENA_AGRAHARA,3.5810640387143584,2.9766832950860667,17,1048
14884,Holy Spirit The Oldage House,12.872047,77.5903638,apartment,KALENA_AGRAHARA,3.563461767766943,2.893328965113601,17,1048
14885,Indian bedding house %F0%9F%8F%A0,12.8671889,77.5978293,apartment,KALENA_AGRAHARA,4.287562042428058,3.7089433632097197,18,1062
14886,Marillac Study House,12.874386,77.5944024,apartment,KALENA_AGRAHARA,3.4113161730460453,2.8279192377984192,16,957
14887,Kacche Nimbu Daycare,12.8663593,77.5943463,apartment,KALENA_AGRAHARA,4.270020459101085,3.6354836552309617,19,1142
14890,MedPlus Kalena Agrahara,12.8660617,77.5917344,apartment,KALENA_AGRAHARA,4.244483721924115,3.572503775869096,17,1042
14891,TREANDS FASHIONS,12.868548,77.597777,apartment,KALENA_AGRAHARA,4.142988403498993,3.572965719897748,17,1033
14892,DS %26 JAKS CONSTRCUCTIONS,12.8707248,77.5961023,apartment,KALENA_AGRAHARA,3.8552521847465075,3.2738131790284326,17,1005
14893,Maths Tuition Classes - Cuemath,12.8660992,77.59195,apartment,KALENA_AGRAHARA,4.244457451578583,3.575513343901976,17,1040
14894,JS arts and crafts,12.866727,77.5941883,apartment,KALENA_AGRAHARA,4.226244862739804,3.591162929189162,21,1249
14895,Just Water,12.8654262,77.5917289,apartment,KALENA_AGRAHARA,4.314013945158833,3.6398913575668863,18,1058
14896,Saree draping classes,12.8698022,77.5939548,apartment,KALENA_AGRAHARA,3.888354683086703,3.26554829505569,20,1184
14897,green garden agriculture Center,12.8648416,77.5923458,apartment,KALENA_AGRAHARA,4.389722796474279,3.7217805830455677,18,1091
14900,Kidzee Kalena Agrahara,12.8759272,77.5918745,apartment,KALENA_AGRAHARA,3.1729345518461014,2.5517465216747417,18,1054
14901,Jalaram devasi,12.8752676,77.5848135,apartment,KALENA_AGRAHARA,3.157788519586333,2.408510405958356,12,723
14902,Fortale Living,12.8671477,77.5830424,apartment,KALENA_AGRAHARA,4.066191014775083,3.2937790002179486,14,869
14906,MLA Layout,12.8636362,77.5939252,apartment,KALENA_AGRAHARA,4.554842861930636,3.903170173659326,19,1164
14907,Meta Creative Studios,12.8714966,77.5958794,apartment,KALENA_AGRAHARA,3.7661787495200976,3.186707375534042,17,1005
14908,SKRM Bangalore,12.8660745,77.5934959,apartment,KALENA_AGRAHARA,4.280032435244813,3.6322453724557113,18,1093
14910,SHAMBHU INSTITUTE OF LEARNING,12.876977,77.5919567,apartment,KALENA_AGRAHARA,3.061762286064361,2.4502288207653478,19,1145
14911,Madhumitha Graphics,12.8663888,77.5918146,apartment,KALENA_AGRAHARA,4.210172205167746,3.540383982317896,17,1035
14912,Flyfast International Couriers,12.8675486,77.5968457,apartment,KALENA_AGRAHARA,4.2160790496075125,3.624911532449567,18,1084
14913,NLF City Light Church,12.8728104,77.5943683,apartment,KALENA_AGRAHARA,3.577858554717829,2.9814934622658718,16,940
14914,"Friendly Neighbourhood Pizza-Man, Bannerghatta Road",12.8696949,77.5971291,apartment,KALENA_AGRAHARA,3.9993917030095707,3.427376329878386,17,1004
14915,Eggless Bakers,12.8697232,77.5939719,apartment,KALENA_AGRAHARA,3.897323827728769,3.2743464382123393,20,1184
14916,Sharada Enclave Apartment,12.9023306,77.5563446,apartment,KUMARASWAMY_LAYOUT,3.1101656444177586,2.847272576960072,19,1119
14917,Shyam Ambika Apartments,12.9009191,77.5681567,apartment,KUMARASWAMY_LAYOUT,1.851702004122088,1.5685910603961628,13,764
14918,Shravanthi Regency Apartments,12.910167,77.5661546,apartment,KUMARASWAMY_LAYOUT,2.1674245094887805,2.2734177435699827,15,914
14919,Rent,12.9051951,77.5595339,apartment,KUMARASWAMY_LAYOUT,2.766158613116745,2.6080331682518008,18,1108
14920,Asha Apartment,12.8962891,77.5640407,apartment,KUMARASWAMY_LAYOUT,2.4159851199904727,1.9453935120056078,14,865
14921,Kumara Krupa Apartment 1,12.8983172,77.5638707,apartment,KUMARASWAMY_LAYOUT,2.3668408065500697,1.9708395733204638,16,938
14922,Shriven Comforts Apartment,12.9022162,77.5550866,apartment,KUMARASWAMY_LAYOUT,3.246975340757565,2.977876558693454,19,1142
14923,Sai Neo Castle,12.9041548,77.5568547,apartment,KUMARASWAMY_LAYOUT,3.0518062846560414,2.8452609018506028,20,1190
14924,KALYANI Apartment,12.9044934,77.5575191,apartment,KUMARASWAMY_LAYOUT,2.980728714154858,2.787799951040783,20,1216
14925,Akash Ganga Apartments,12.9005492,77.5558893,apartment,KUMARASWAMY_LAYOUT,3.1749486063338983,2.859577471807991,18,1070
14926,Global Nivas Apartment,12.904278,77.5590153,apartment,KUMARASWAMY_LAYOUT,2.8179627831740777,2.6263018297310845,19,1116
14927,Hemadri Heavens,12.9037788,77.560135,apartment,KUMARASWAMY_LAYOUT,2.695811152581062,2.4936186951606074,18,1076
14928,Samartha Apartment,12.9015288,77.5607392,apartment,KUMARASWAMY_LAYOUT,2.6410160057063554,2.363028325189806,18,1089
14929,Rajeshwari Manor,12.8987612,77.5636883,apartment,KUMARASWAMY_LAYOUT,2.3741553465866034,1.9954563938281538,15,877
