,index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,09_30_voosh,19_00_voosh,distance_in_meters_from_voosh
199,203,Sri sai balaji luxury pg for gents,12.942589199999999,77.6066757,Apartments,"Adugodi, Bengaluru",2.954730139235243,2.718855797839527,,13,803
200,204,Salarpuria Tower 2,12.9334894,77.61248409999999,Apartments,"Adugodi, Bengaluru",2.0013718830843104,1.5748880126769533,,9,543
201,205,Apartment,12.9184228,77.61761779999999,Apartments,"Adugodi, Bengaluru",1.0821345885588982,0.3007814861993242,,3,161
202,206,ZTE telecom india pvt ltd,12.9367451,77.61042459999999,Apartments,"Adugodi, Bengaluru",2.3174865185382587,1.9771939191867673,,11,660
203,207,Supriyaladiespg,12.942341699999998,77.60672559999999,Apartments,"Adugodi, Bengaluru",2.9269917249891484,2.691120129457037,,13,796
204,209,Nestaway Technologies Pvt. Ltd. Corporate,12.9158259,77.645526,Apartments,"Adugodi, Bengaluru",4.074157719244558,3.3237706091101256,,14,848
205,210,House for rent,12.9261028,77.60615729999999,Apartments,"Adugodi, Bengaluru",1.134855907136643,1.2119235989217758,,6,385
206,211,new V.B.S luxury P.G for LADIES 16,12.9427369,77.60670390000001,Apartments,"Adugodi, Bengaluru",2.9709972823488853,2.733312773079345,,13,809
207,212,Javid's P G Accommodation,12.942247199999999,77.6072963,Apartments,"Adugodi, Bengaluru",2.9143678579825685,2.6609347981323426,,13,755
208,213,Blank,12.9437113,77.6033948,Apartments,"Adugodi, Bengaluru",3.115460802813024,2.9702513503440477,,14,846
209,214,New S N S PG For Ladies,12.9423814,77.60664090000002,Apartments,"Adugodi, Bengaluru",2.931826809474955,2.698380660269299,,13,797
210,215,Apartment Building,12.925950300000002,77.634472,Apartments,"Adugodi, Bengaluru",3.0796641461847942,2.2167630462073906,,14,820
211,216,VBS LUXURY PG FOR GENTS,12.9427799,77.6073897,Apartments,"Adugodi, Bengaluru",2.9733663285953176,2.7140303146883857,,13,770
212,217,Kormangla Bangalore,12.9416935,77.6168196,Apartments,"Adugodi, Bengaluru",3.0101022833617366,2.4685056440738817,,15,915
213,218,Residency,12.9218294,77.6167255,Apartments,"Adugodi, Bengaluru",1.1494263252154413,0.30811231823808755,,5,307
214,219,Sri Anjanaya Swami Pg,12.9425049,77.60763270000001,Apartments,"Adugodi, Bengaluru",2.942381912050585,2.6768757932832172,,12,741
215,220,Ladies PG,12.942825599999999,77.6077723,Apartments,"Adugodi, Bengaluru",2.977911491419958,2.706412451142072,,12,733
216,221,Bosch Flyover,12.9439555,77.60607850000001,Apartments,"Adugodi, Bengaluru",3.1100191122176986,2.8837089227331165,,14,816
217,222,Chikku Lakshmaiah Layout,12.9361477,77.609935,Apartments,"Adugodi, Bengaluru",2.2457847169597893,1.9277871453235567,,10,596
218,223,Constructure,12.941819800000001,77.61689179999999,Apartments,"Adugodi, Bengaluru",3.0259125528134394,2.48310985769418,,15,916
219,224,New srivari PG For Gents near Bosch,12.9422491,77.607708,Apartments,"Adugodi, Bengaluru",2.9138594138484617,2.647296138158928,,13,766
220,225,Manikyam Tailor Adugodi,12.944038699999998,77.6108407,Apartments,"Adugodi, Bengaluru",3.1286286306857383,2.761052336788018,,15,883
221,226,Forum pg,12.9419677,77.607668,Apartments,"Adugodi, Bengaluru",2.8826106514006042,2.618819296218446,,13,758
222,227,India Post - Adugodi Sub Post Office,12.948601400000001,77.601754,Apartments,"Adugodi, Bengaluru",3.6815704328965473,3.5385851625915543,,19,1129
223,228,"Asterix Energy - Rooftop Solar for Homes, Apartments, Offices and Industries",12.9408944,77.6171257,Apartments,"Adugodi, Bengaluru",2.937135254364193,2.3827428685576115,,15,883
224,229,NANDI SHREYAS RESIDENCY,12.944175999999999,77.6076944,Apartments,"Adugodi, Bengaluru",3.128126028381514,2.8526664297632403,,15,891
225,230,INTERNATIONAL TRAVEL HOUSE LIMITED,12.950524,77.604784,Apartments,"Adugodi, Bengaluru",3.849069435529077,3.6202474881440305,,15,927
226,233,Nanjappa Layout,12.9413239,77.6074284,Apartments,"Adugodi, Bengaluru",2.8114150523257053,2.5591118113656357,,13,763
227,234,Adugodi PG,12.943897900000001,77.6082767,Apartments,"Adugodi, Bengaluru",3.097313493573422,2.8057202100817387,,13,805
228,235,RP LADIES PG,12.9436974,77.607055,Apartments,"Adugodi, Bengaluru",3.0762801890814657,2.8222649246315332,,13,802
229,236,Sri Sai Krishna PG for Gents,12.942018,77.6078031,Apartments,"Adugodi, Bengaluru",2.888093427003413,2.6196859786954065,,13,758
230,238,Pukhraj Layout,12.941522500000001,77.6042056,Apartments,"Adugodi, Bengaluru",2.861660362162348,2.7127638987946443,,15,897
231,239,Kiranita Sundas,12.9402439,77.6084788,Apartments,"Adugodi, Bengaluru",2.6914296937776574,2.4095353660330527,,12,743
232,240,Chikka Adugodi,12.928044,77.61029309999999,Apartments,"Adugodi, Bengaluru",1.3584565426463395,1.0778562994345213,,6,377
233,241,Golden Gate Properties Ltd,12.9425507,77.6222958,Apartments,"Adugodi, Bengaluru",3.3329428418184666,2.6731017517201607,,13,793
234,242,Shine Lodge,12.935962400000001,77.6090203,Apartments,"Adugodi, Bengaluru",2.2178209435581118,1.9394692037654389,,15,870
235,244,VBS PG FOR LADIES ADUGODI,12.9433263,77.6081268,Apartments,"Adugodi, Bengaluru",3.0336046897229685,2.748879316895411,,14,825
236,245,Arshad Luxury PG Ladies,12.9418099,77.606987,Apartments,"Adugodi, Bengaluru",2.8667628613422513,2.6259062756577674,,13,778
237,249,Space Infinity - Interior Designers,12.9435601,77.60779140000001,Apartments,"Adugodi, Bengaluru",3.0595715770317704,2.784004927078182,,13,794
238,250,Bosch Adugodi,12.9461087,77.6064016,Apartments,"Adugodi, Bengaluru",3.3470559910514925,3.0991884824367353,,14,830
239,254,The Dress Bank - Clothes On Rent,12.9385394,77.609702,Apartments,"Adugodi, Bengaluru",2.5085674678157415,2.1902529433347095,,11,669
240,255,myroomie - Aster PG%2F Hostel%2F student Housing,12.9285102,77.6098902,Apartments,"Adugodi, Bengaluru",1.4021470487643253,1.1444164800842633,,6,369
241,256,Kevin Appartment,12.941251800000002,77.6284936,Apartments,"Adugodi, Bengaluru",3.5804852909238187,2.815459854525747,,15,876
242,257,Innovadores,12.9431576,77.6087124,Apartments,"Adugodi, Bengaluru",3.015949919171648,2.7139746599424797,,15,879
243,258,LVR Grandeur,12.936344300000002,77.6085642,Apartments,"Adugodi, Bengaluru",2.2581970665496587,1.9964563034443148,,14,861
244,260,Evergreen PG for girls ( near Christ University ),12.9396546,77.6079506,Apartments,"Adugodi, Bengaluru",2.6252596208533343,2.365186584128078,,13,776
245,261,Yadav PG For Gents,12.9367519,77.60848299999999,Apartments,"Adugodi, Bengaluru",2.303256611085593,2.0419687700730806,,14,855
246,262,LVR,12.935746400000001,77.6092953,Apartments,"Adugodi, Bengaluru",2.1956352914053134,1.906859964231689,,15,872
247,263,"Settlin.in, Property Consultancy",12.9118448,77.64150740000001,Apartments,"Adugodi, Bengaluru",3.6684244084181725,2.9879683546612497,,15,898
248,265,Sri Lakshmi Beauty Parlour,12.9421338,77.6087945,Apartments,"Adugodi, Bengaluru",2.9024261164402376,2.601708442992568,,14,858
249,268,Madhavi Ladies pg,12.9365985,77.60906949999999,Apartments,"Adugodi, Bengaluru",2.288735850392469,2.0043948544455157,,15,889
250,269,Trekkers,12.943809,77.599354,Apartments,"Adugodi, Bengaluru",3.224263267786146,3.1911659198630806,,16,930
251,271,Sri Lakshmi Venkateshwara PG for Ladies,12.935713699999999,77.6092593,Apartments,"Adugodi, Bengaluru",2.191748639340741,1.9047204301681402,,15,871
252,272,"Kaya Clinic - Skin %26 Hair Care (Koramangala, Bengaluru)",12.938205499999999,77.60980570000001,Apartments,"Adugodi, Bengaluru",2.4724450694258597,2.151472356372882,,11,660
253,273,Directdeals.in,12.9350978,77.62459940000001,Apartments,"Adugodi, Bengaluru",2.7838441746587366,2.011559966932484,,9,563
254,274,Vandana Agencies,12.9385445,77.6096964,Apartments,"Adugodi, Bengaluru",2.509086684704604,2.190961544700087,,11,669
255,275,Quest Infocom,12.927682,77.611231,Apartments,"Adugodi, Bengaluru",1.3423424074829755,0.9959319235862046,,7,423
256,278,Koramangala 1A Block,12.9272897,77.6314178,Apartments,"Adugodi, Bengaluru",2.835516607927099,1.9665919657039719,,13,781
257,279,GANESHA PAN SHOP,12.941636,77.6082944,Apartments,"Adugodi, Bengaluru",2.8458463570995134,2.5634016540120386,,12,711
258,280,Nigoke Dentiur Cliniqe,12.939300099999999,77.6094413,Apartments,"Adugodi, Bengaluru",2.590982513548602,2.2793165620147096,,11,675
259,281,Evergreen PG for girls,12.9369041,77.6084805,Apartments,"Adugodi, Bengaluru",2.3201680243971965,2.0579181107980586,,14,849
260,282,WashBuddy,12.9292997,77.6095802,Apartments,"Adugodi, Bengaluru",1.4845804296948646,1.237434432778042,,6,368
261,283,"The New India Assurance Company Ltd, Koramangala Micro Office",12.9392231,77.6094901,Apartments,"Adugodi, Bengaluru",2.5827770729994857,2.269649259044244,,11,684
262,284,Welcare Fitness Equipment %7CTreadmill store,12.9385963,77.6097809,Apartments,"Adugodi, Bengaluru",2.5155413329302,2.1940894194647775,,11,669
263,285,Shanthi Sparsh Charitable Trust,12.9353373,77.60994709999999,Apartments,"Adugodi, Bengaluru",2.156242292116456,1.8413426667663133,,10,580
264,286,IFB Point - Koramangala,12.9377168,77.61025790000001,Apartments,"Adugodi, Bengaluru",2.4228899740835463,2.086289443980778,,11,660
265,288,Thought Labs,12.9383836,77.6096217,Apartments,"Adugodi, Bengaluru",2.49064061398828,2.1759204962954617,,12,709
266,289,M.H.S. Meter Works,12.940271800000001,77.6089671,Apartments,"Adugodi, Bengaluru",2.6962060946631743,2.397292925919043,,12,699
267,290,Forum Mall Bus Stop,12.9351433,77.6120748,Apartments,"Adugodi, Bengaluru",2.1704827954798596,1.7638046629725703,,13,757
268,292,appliancesprotech,12.9447384,77.6076443,Apartments,"Adugodi, Bengaluru",3.1907091465745245,2.9142309274900144,,15,878
269,293,"BHIVE Workspace, Koramangala",12.9352415,77.60929859999999,Offices,"Adugodi, Bengaluru",2.1396474192429977,1.853830477148251,,14,864
270,294,Attic Space- Chanakya,12.9445907,77.61981920000001,Offices,"Adugodi, Bengaluru",3.4254469465945983,2.8302280277065335,,14,864
271,295,Bosch Adugodi,12.9461087,77.6064016,Offices,"Adugodi, Bengaluru",3.3470559910514925,3.0991884824367353,,14,830
272,296,Novel Office - Koramangala %7C Office Space for rent in Bangalore %7C Co working Spaces,12.951609300000001,77.6079621,Offices,"Adugodi, Bengaluru",3.9545639829572337,3.6469814653762906,,17,1041
273,297,Live Business Group Head Office,12.944582400000002,77.61891440000001,Offices,"Adugodi, Bengaluru",3.3889339404094754,2.8132424904246305,,15,892
274,298,Talent certified,12.943111,77.60755400000001,Offices,"Adugodi, Bengaluru",3.0098783313917963,2.7437238469490466,,12,741
275,299,Kormangla Office,12.9422527,77.6147058,Offices,"Adugodi, Bengaluru",3.0050980157888367,2.523986596526557,,16,954
276,300,Bren Optimus,12.9369034,77.60674990000001,Offices,"Adugodi, Bengaluru",2.3228979052393806,2.13047969083424,,13,759
277,301,RBEI Parking (Private),12.943956800000002,77.6053967,Offices,"Adugodi, Bengaluru",3.115818218393958,2.9097217516757,,14,830
278,302,ESIC Office,12.941120399999999,77.6026821,Offices,"Adugodi, Bengaluru",2.8457913875904137,2.749503542716268,,14,856
279,303,Workology,12.9517141,77.6080205,Offices,"Adugodi, Bengaluru",3.9662268119377253,3.6570377483349716,,17,1044
280,304,Office,12.9445364,77.6043681,Offices,"Adugodi, Bengaluru",3.1915993797780087,3.011176512074412,,15,892
281,305,Hewlett Packard Enterprise (HPE) : Bangalore India,12.937123,77.6100245,Offices,"Adugodi, Bengaluru",2.3546632921751183,2.0291597845678164,,11,647
282,306,India Post - Adugodi Sub Post Office,12.948601400000001,77.601754,Offices,"Adugodi, Bengaluru",3.6815704328965473,3.5385851625915543,,19,1129
283,307,Furnished Office Bangalore,12.934472999999999,77.613315,Offices,"Adugodi, Bengaluru",2.1304077064308418,1.669787434339182,,14,810
284,308,Collabera Services Pvt Ltd,12.937308999999999,77.6052899,Offices,"Adugodi, Bengaluru",2.381765817183464,2.2419456246883516,,12,728
285,309,BBMP Office Adugodi Samudhaya Bhavan,12.9438508,77.6103163,Offices,"Adugodi, Bengaluru",3.102600148044284,2.750594534238907,,15,878
286,310,BESCOM,12.9503826,77.605429,Offices,"Adugodi, Bengaluru",3.8278133378248027,3.5842397806568456,,15,892
287,311,UTC CCS Bangalore Office,12.9379308,77.60601209999999,Offices,"Adugodi, Bengaluru",2.442495720819699,2.2679901343601454,,13,790
288,312,Salarpuria Citadel,12.946117,77.60734690000001,Offices,"Adugodi, Bengaluru",3.3444553587720773,3.070472519769675,,14,846
289,313,ESIE Local Office.,12.941021699999999,77.6028551,Offices,"Adugodi, Bengaluru",2.8313332707663146,2.7307791160574486,,14,858
290,314,APAR Technologies Pvt Ltd,12.938990800000001,77.6094827,Offices,"Adugodi, Bengaluru",2.556949302175324,2.2449901094312605,,11,683
291,315,"BHIVE Workspace, Koramangala",12.9352415,77.60929859999999,Offices,"Adugodi, Bengaluru",2.1396474192429977,1.853830477148251,,14,864
292,316,Pragati Galleria - Godrej Interio,12.944486900000001,77.6030885,Offices,"Adugodi, Bengaluru",3.205921759315644,3.062417517818967,,14,868
293,317,H %26 A AUDITORS AND TAX CONSULTANTS,12.942517500000001,77.6070627,Offices,"Adugodi, Bengaluru",2.9451201916739054,2.697516277263325,,13,766
294,318,Airtel Broadband,12.9351873,77.60869040000001,Offices,"Adugodi, Bengaluru",2.130087628013081,1.8716063279833883,,9,538
295,319,BBMP Janasnkya Yojana,12.942810699999999,77.6132476,Offices,"Adugodi, Bengaluru",3.0313639749703825,2.5934430337120715,,16,930
296,320,Optum,12.9449797,77.60770440000002,Offices,"Adugodi, Bengaluru",3.2174818419534184,2.938237106894096,,15,873
297,321,Chartered Centre,12.9502954,77.6060104,Offices,"Adugodi, Bengaluru",3.8141761085478785,3.5570093357447874,,17,1015
298,322,Intelligent Automation %7C Intelligent Data Processing %7C Infrrd Inc,12.933174900000001,77.6110695,Offices,"Adugodi, Bengaluru",1.9347884777804563,1.575919192569946,,9,551
299,323,Bosch Ltd Back Gate,12.946964,77.60254520000001,Offices,"Adugodi, Bengaluru",3.4873118737648823,3.337374739570069,,17,1028
300,324,Robert Bosch Engineering and Business Solutions Private Limited Head Office,12.936616599999999,77.61201659999999,Offices,"Adugodi, Bengaluru",2.3298098281924964,1.9261004657147807,,12,726
301,325,Zscaler,12.936686199999999,77.6067401,Offices,"Adugodi, Bengaluru",2.298843354738318,2.109095322994814,,13,756
302,326,Salarpuria Arena,12.9372847,77.60994620000001,Offices,"Adugodi, Bengaluru",2.371766303384154,2.048769449181886,,11,665
303,327,Allegis Services India Private Limited,12.9370637,77.6100809,Offices,"Adugodi, Bengaluru",2.348697183958142,2.0211603891207073,,11,647
304,328,ICON Clinical Research India Pvt. Ltd.,12.937968699999999,77.6055483,Offices,"Adugodi, Bengaluru",2.451489558771808,2.294022443872543,,13,780
305,329,"Robert Bosch, Global Tech Park",12.9370254,77.60629229999999,Offices,"Adugodi, Bengaluru",2.339695312676655,2.1641765531347947,,13,759
306,330,XL Health,12.9439088,77.60802779999999,Offices,"Adugodi, Bengaluru",3.0983212671649656,2.814114493774269,,13,796
307,331,Zilingo Bangalore,12.9364869,77.61018790000001,Offices,"Adugodi, Bengaluru",2.2860926271191477,1.9562776671181887,,11,668
308,332,WeWork Prestige Cube,12.936328999999999,77.610998,Offices,"Adugodi, Bengaluru",2.279753217479365,1.9171560337285825,,11,660
309,333,Yatra.com,12.936791699999999,77.61024259999999,Offices,"Adugodi, Bengaluru",2.3204251920212995,1.9873349874054556,,11,647
310,334,QANALYSTS SERVICES INDIA PVT LTD,12.9366105,77.6103826,Offices,"Adugodi, Bengaluru",2.3020932898541853,1.9639099525772663,,11,665
311,335,TableSpace Technologies Private Limited,12.9369034,77.60674990000001,Offices,"Adugodi, Bengaluru",2.3228979052393806,2.13047969083424,,13,759
312,336,"BHIVE Workspace, Koramangala",12.9352415,77.60929859999999,Offices,"Adugodi, Bengaluru",2.1396474192429977,1.853830477148251,,14,864
313,338,HiyaMee Pvt Ltd,12.9421435,77.608352,Offices,"Adugodi, Bengaluru",2.902362990822932,2.6157463664422727,,14,830
314,339,Adugodi Traffic Police Station,12.941531300000001,77.60877550000001,Offices,"Adugodi, Bengaluru",2.8353995085664265,2.53768092535121,,14,844
315,340,Bosch GTP,12.936864,77.6063054,Offices,"Adugodi, Bengaluru",2.321692430331626,2.1474532991243946,,13,758
316,341,Truffles Office,12.948659300000001,77.6059701,Offices,"Adugodi, Bengaluru",3.632789485041026,3.3838463537680865,,14,858
317,342,K R Enterprises,12.9432588,77.61219090000002,Offices,"Adugodi, Bengaluru",3.0609641105936727,2.6542711664836283,,15,918
318,343,Opfin Software Private Limited,12.9389536,77.60952440000001,Offices,"Adugodi, Bengaluru",2.553122521763124,2.2397857359535633,,11,684
319,344,Novel Business Park,12.931004699999999,77.63259040000001,Offices,"Adugodi, Bengaluru",3.14749164486896,2.2834465994959494,,12,728
320,345,Office Of The Deputy Commissioner Of Police,12.939223,77.61470190000001,Offices,"Adugodi, Bengaluru",2.679553641314443,2.1871623743339823,,13,760
321,346,Awfis Koramangala HM Vibha Towers,12.9366643,77.6102994,Offices,"Adugodi, Bengaluru",2.307017290728872,1.9720456071979986,,11,665
322,347,Balaji Traders,12.9440467,77.6034999,Offices,"Adugodi, Bengaluru",3.15053464886649,2.9992251735124857,,14,859
323,348,Bosch Limited Gate 4,12.9429362,77.6043306,Offices,"Adugodi, Bengaluru",3.015576714204646,2.849539219110975,,15,878
324,349,saleem Durgam,12.942126199999999,77.6147339,Offices,"Adugodi, Bengaluru",2.99220791545533,2.509872651433233,,16,969
325,350,Brillio,12.9370177,77.6070031,Offices,"Adugodi, Bengaluru",2.3342388256937907,2.1305470568733114,,13,792
326,351,excel power services,12.943748199999998,77.604021,Offices,"Adugodi, Bengaluru",3.1095281731035356,2.9456578926480104,,14,863
327,352,Acp Madivala Office,12.9387554,77.6104402,Offices,"Adugodi, Bengaluru",2.539816117709959,2.193626761312505,,11,687
328,353,Brandhancer Pvt. Ltd,12.944746400000001,77.6076429,Offices,"Adugodi, Bengaluru",3.191600169345535,2.915127684051134,,15,878
329,354,VS Engineering,12.9437926,77.603645,Offices,"Adugodi, Bengaluru",3.120231536974113,2.9669824537058433,,14,857
330,355,Bosch RMB Complex,12.9423618,77.60479699999999,Offices,"Adugodi, Bengaluru",2.945992674122004,2.7706427265649642,,15,871
331,356,Aquanautics System Private Limited,12.942522199999999,77.60623840000001,Offices,"Adugodi, Bengaluru",2.9498640490748573,2.7281567926772,,14,812
332,357,Infurnia Technologies,12.9362454,77.6111042,Offices,"Adugodi, Bengaluru",2.2722675326859547,1.905466904880835,,11,656
333,358,"BHIVE Workspace, Koramangala",12.9352415,77.60929859999999,Offices,"Adugodi, Bengaluru",2.1396474192429977,1.853830477148251,,14,864
334,359,Ram onstructionsC,12.941272099999999,77.6188876,Offices,"Adugodi, Bengaluru",3.0458879422671816,2.4492618634765777,,13,800
335,360,Techfarcan Pvt. Ltd,12.9330323,77.6112527,Offices,"Adugodi, Bengaluru",1.9227930991642663,1.5552517575869353,,9,556
336,361,Cabmaster,12.9427704,77.60738520000001,Offices,"Adugodi, Bengaluru",2.9723199366409045,2.7131754924429208,,13,770
337,362,BOSCH Multi Level Car Parking,12.9438116,77.6052805,Offices,"Adugodi, Bengaluru",3.100879472239813,2.8992710565288,,14,832
338,363,Bosch Solar office,12.946027,77.6073604,Offices,"Adugodi, Bengaluru",3.3344219445551526,3.0604468466672867,,14,848
