Place_name,Latitude,Longitude,Category,Region
SRI AKSHAYA HOTEL,12.9244713,77.6717637,Restaurant,"Kaverappa Layout, Bengaluru"
Everland Spice,12.9104192,77.7068505,Restaurant,"Kaverappa Layout, Bengaluru"
Atithi Bar And Restaurant,12.9260429,77.6759339,Restaurant,"Kaverappa Layout, Bengaluru"
Coastal SkyDining Restaurant,12.9241176,77.6739039,Restaurant,"Kaverappa Layout, Bengaluru"
HOTEL - Mapletree Inn,12.9356837,77.7012486,Restaurant,"Kaverappa Layout, Bengaluru"
Shanika Family Restaurant,12.9565907,77.6984394,Restaurant,"Kaverappa Layout, Bengaluru"
Punchakara Restaurant,12.959661,77.702339,Restaurant,"Kaverappa Layout, Bengaluru"
Restaurant,12.9238675,77.6732091,Restaurant,"Kaverappa Layout, Bengaluru"
Tea break ah as,12.932915,77.6937655,Restaurant,"Kaverappa Layout, Bengaluru"
The Goenka's,12.9626187,77.6730773,Restaurant,"Kaverappa Layout, Bengaluru"
Aloft Bengaluru Cessna Business Park,12.9371619,77.6951926,Restaurant,"Kaverappa Layout, Bengaluru"
Kapoor's Cafe Whitefield,12.9559573,77.7200594,Restaurant,"Kaverappa Layout, Bengaluru"
Thiruvithamkoor Restaurant,12.9112678,77.6809543,Restaurant,"Kaverappa Layout, Bengaluru"
Domino's Pizza,12.9573421,77.7087731,Restaurant,"Kaverappa Layout, Bengaluru"
Ongole tiffens and meals,12.9517866,77.7001027,Restaurant,"Kaverappa Layout, Bengaluru"
Old Taste Buds,12.9207471,77.6678466,Restaurant,"Kaverappa Layout, Bengaluru"
Jalsa,12.9775219,77.6953964,Restaurant,"Kaverappa Layout, Bengaluru"
Hotel New Southern Spice,12.9634777,77.6991957,Restaurant,"Kaverappa Layout, Bengaluru"
Jai Vihar Restaurant,12.9269824,77.6693608,Restaurant,"Kaverappa Layout, Bengaluru"
Polar Bear,12.9346691,77.6936247,Restaurant,"Kaverappa Layout, Bengaluru"
Adiga's Restaurant,12.96455,77.7023298,Restaurant,"Kaverappa Layout, Bengaluru"
HOTEL - Viyan Comforts,12.935661,77.7011596,Restaurant,"Kaverappa Layout, Bengaluru"
Sri jaganath restaurant,12.8992337,77.7130349,Restaurant,"Kaverappa Layout, Bengaluru"
Swadeshi Kitchen - %E0%B2%B8%E0%B3%8D%E0%B2%B5%E0%B2%A6%E0%B3%87%E0%B2%B6%E0%B2%BF %E0%B2%95%E0%B2%BF%E0%B2%9A%E0%B2%A8%E0%B3%8D,12.9014057,77.7051632,Restaurant,"Kaverappa Layout, Bengaluru"
Minatchi Mess,12.8975185,77.7028002,Restaurant,"Kaverappa Layout, Bengaluru"
Octave Hotel %26 Spa Marathahalli,12.942276,77.697426,Restaurant,"Kaverappa Layout, Bengaluru"
Memsaab's,12.9028476,77.7041183,Restaurant,"Kaverappa Layout, Bengaluru"
Atithi Grand,12.9034782,77.7043952,Restaurant,"Kaverappa Layout, Bengaluru"
Dosaa2Grills,12.8974763,77.7177517,Restaurant,"Kaverappa Layout, Bengaluru"
Parika Coastal Village Restobar and Kitchen,12.911854,77.639122,Restaurant,"Kaverappa Layout, Bengaluru"
OYO 10218 Hotel Berry's,12.9417712,77.6970458,Restaurant,"Kaverappa Layout, Bengaluru"
Sri Ganesha PG for GENT,12.9360343,77.7003587,Restaurant,"Kaverappa Layout, Bengaluru"
Kebarbiq,12.9123364,77.6424757,Restaurant,"Kaverappa Layout, Bengaluru"
The Launderette Cafe Lounge,12.9374649,77.7008184,Restaurant,"Kaverappa Layout, Bengaluru"
Nagarjuna Suites,12.938997,77.6960677,Restaurant,"Kaverappa Layout, Bengaluru"
Bana inc.,12.9363904,77.6958947,Restaurant,"Kaverappa Layout, Bengaluru"
Samaikya Restaurant,12.912304,77.641602,Restaurant,"Kaverappa Layout, Bengaluru"
SportzFirst Swimming Pool,12.9379245,77.6991215,Restaurant,"Kaverappa Layout, Bengaluru"
The Food Court,12.9353581,77.6295347,Restaurant,"Kaverappa Layout, Bengaluru"
BANBAY Restaurant,12.9911855,77.5948233,Restaurant,"Kaverappa Layout, Bengaluru"
Millers 46 Steak House And Bar,12.9915284,77.5942563,Restaurant,"Kaverappa Layout, Bengaluru"
Nyna PG- Gents,12.936879,77.701322,Restaurant,"Kaverappa Layout, Bengaluru"
Empire Restaurant Millers Road,12.9916605,77.5942938,Restaurant,"Kaverappa Layout, Bengaluru"
The Black Pearl Koramangala,12.9344246,77.6159935,Restaurant,"Kaverappa Layout, Bengaluru"
Gramin %7C Veg Restaurant,12.9344613,77.6134262,Restaurant,"Kaverappa Layout, Bengaluru"
Authentic Andhra Restaurant,12.9097474,77.6326299,Restaurant,"Kaverappa Layout, Bengaluru"
Call me chow,12.943988,77.6172559,Restaurant,"Kaverappa Layout, Bengaluru"
Bhuvi By Amsha,12.9340363,77.6990343,Restaurant,"Kaverappa Layout, Bengaluru"
MTR,12.9164881,77.6445934,Restaurant,"Kaverappa Layout, Bengaluru"
SLVS PG FOR GENTS,12.9357152,77.700337,Restaurant,"Kaverappa Layout, Bengaluru"
Nagarjuna,12.9049026,77.6015639,Restaurant,"Kaverappa Layout, Bengaluru"
Malabar Cafe,12.9309056,77.6096739,Restaurant,"Kaverappa Layout, Bengaluru"
Green Theory,12.9683175,77.6027904,Restaurant,"Kaverappa Layout, Bengaluru"
Star Restaurants,12.9613,77.576875,Restaurant,"Kaverappa Layout, Bengaluru"
Wullar Kitchen,13.001631,77.6236094,Restaurant,"Kaverappa Layout, Bengaluru"
Fairfield by Marriott Bengaluru Outer Ring Road,12.928069,77.682481,Restaurant,"Kaverappa Layout, Bengaluru"
Udupi Sagar,12.9194696,77.6130243,Restaurant,"Kaverappa Layout, Bengaluru"
Maratha Darshan,12.9895273,77.5985924,Restaurant,"Kaverappa Layout, Bengaluru"
Sraddha Palmera Apartments,12.9347162,77.6974984,Restaurant,"Kaverappa Layout, Bengaluru"
Dhaba Restaurants,13.0551554,77.6003462,Restaurant,"Kaverappa Layout, Bengaluru"
Rooftop Restaurants,13.0358518,77.5671904,Restaurant,"Kaverappa Layout, Bengaluru"
"The Oberoi, Bengaluru",12.9736048,77.6184025,Restaurant,"Kaverappa Layout, Bengaluru"
"Signet, Embassy TechSqaure",12.9357182,77.6936718,Restaurant,"Kaverappa Layout, Bengaluru"
UrbanPiper,12.970171,77.7306347,Restaurant,"Kaverappa Layout, Bengaluru"
Salarpuria Hallmark,12.936895,77.6917585,Restaurant,"Kaverappa Layout, Bengaluru"
Domino's Pizza,12.9606406,77.6004029,Restaurant,"Kaverappa Layout, Bengaluru"
Kouzina Food Tech Pvt Ltd,12.9088888,77.6479154,Restaurant,"Kaverappa Layout, Bengaluru"
The Charcoal beer Cafe %26 Barbeque %26 sheesha,12.9609192,77.5285208,Restaurant,"Kaverappa Layout, Bengaluru"
The Paul Bangalore,12.953687,77.6396556,Restaurant,"Kaverappa Layout, Bengaluru"
Cafe De Liberte,12.9913855,77.5967966,Restaurant,"Kaverappa Layout, Bengaluru"
The Horizon Comforts,12.9912573,77.5939384,Restaurant,"Kaverappa Layout, Bengaluru"
Sanket Apartments,12.9432705,77.6208876,Apartment,"Koramangala, Karnataka"
Wild Grass Apartments,12.9326598,77.6374938,Apartment,"Koramangala, Karnataka"
Advaitha Aksha - Premium Ready Homes at Koramangala,12.9263855,77.6406309,Apartment,"Koramangala, Karnataka"
Shantiniketan Apartments,12.9412056,77.6260563,Apartment,"Koramangala, Karnataka"
Vinayaka Apartments,12.9352684,77.6297057,Apartment,"Koramangala, Karnataka"
Siri Sunshine Apartments,12.9261043,77.6363707,Apartment,"Koramangala, Karnataka"
Archana Apartments,12.9266389,77.6377804,Apartment,"Koramangala, Karnataka"
Raheja Residency,12.9287326,77.6318844,Apartment,"Koramangala, Karnataka"
Atmosphere Apartments,12.9257068,77.63498,Apartment,"Koramangala, Karnataka"
Sai Teja Apartments,12.9359651,77.6306166,Apartment,"Koramangala, Karnataka"
Embassy Tranquil,12.9280287,77.6291106,Apartment,"Koramangala, Karnataka"
Sowbhagya apartment,12.9345524,77.6252153,Apartment,"Koramangala, Karnataka"
The Mayfair Apartments,12.9393766,77.6218297,Apartment,"Koramangala, Karnataka"
Rudrani aum Apartment,12.9336479,77.6315333,Apartment,"Koramangala, Karnataka"
Prestige Acropolis,12.9353081,77.6104737,Apartment,"Koramangala, Karnataka"
Vishnupada Apartments,12.9330761,77.6273024,Apartment,"Koramangala, Karnataka"
Aishwarya Apartment - 2 (New Aishwarya Apartment),12.935578,77.6324724,Apartment,"Koramangala, Karnataka"
DSR Elegance Apartment,12.930257,77.6347598,Apartment,"Koramangala, Karnataka"
Tranquility Apartment,12.9346351,77.6355408,Apartment,"Koramangala, Karnataka"
Serenity Apartment,12.9275323,77.6348101,Apartment,"Koramangala, Karnataka"
SRI ANNAPURNESHWARI SERVICE APPARTMENT,12.9750991,77.643,Apartment,"Koramangala, Karnataka"
Sorina Apartments,12.9375611,77.6115558,Apartment,"Koramangala, Karnataka"
24K Grazio Kotle Patil,12.9248486,77.6308372,Apartment,"Koramangala, Karnataka"
Apranje Elan,12.9303505,77.6244224,Apartment,"Koramangala, Karnataka"
Brindavan Apartment,12.9382437,77.6097782,Apartment,"Koramangala, Karnataka"
Lalithalaya Apartment,12.9432577,77.6186016,Apartment,"Koramangala, Karnataka"
Alcove Service Apartments,12.9285724,77.6318027,Apartment,"Koramangala, Karnataka"
Stag Saptagiri Apartments,12.9370301,77.6293398,Apartment,"Koramangala, Karnataka"
Aashiyana,12.9314583,77.6299858,Apartment,"Koramangala, Karnataka"
D'Habitat Serviced Apartments in Bangalore Koramangala,12.9401085,77.6246982,Apartment,"Koramangala, Karnataka"
Aquila Apartment,12.9377025,77.628955,Apartment,"Koramangala, Karnataka"
Alpine Court Apartments,12.9261308,77.6326065,Apartment,"Koramangala, Karnataka"
SOBHA sterling Infinia,12.9248636,77.6494285,Apartment,"Koramangala, Karnataka"
Raj Meridian Apartment,12.9357898,77.6181258,Apartment,"Koramangala, Karnataka"
Aishwarya Apartment-1,12.9355394,77.6326605,Apartment,"Koramangala, Karnataka"
Eka Building,12.930775,77.6276301,Apartment,"Koramangala, Karnataka"
Solitaire White House Apartments,12.9369176,77.6147423,Apartment,"Koramangala, Karnataka"
Moksha Residency,12.9394748,77.6175137,Apartment,"Koramangala, Karnataka"
Avalon Jain Heights,12.9357914,77.6279778,Apartment,"Koramangala, Karnataka"
Moorty Apartments,12.9326748,77.6322729,Apartment,"Koramangala, Karnataka"
Balaji Greens,12.9357446,77.6340684,Apartment,"Koramangala, Karnataka"
PRESTIGE PINEWOOD,12.9314747,77.6345181,Apartment,"Koramangala, Karnataka"
Embassy Meadows,12.9344313,77.6344386,Apartment,"Koramangala, Karnataka"
Fatima Residency,12.9316118,77.6332891,Apartment,"Koramangala, Karnataka"
Manik%E2%80%99s Apartment,12.9426918,77.6178359,Apartment,"Koramangala, Karnataka"
Stag Aditya Apartments koramangala,12.9401634,77.6279,Apartment,"Koramangala, Karnataka"
Balaji Heights Apartment,12.9377754,77.6311708,Apartment,"Koramangala, Karnataka"
Naveen Terraces,12.9380769,77.6289828,Apartment,"Koramangala, Karnataka"
Settl. Norcia - 1 BHK For Rent In Koramangala,12.94024,77.6284676,Apartment,"Koramangala, Karnataka"
Padmashree Apartment,12.9368791,77.6243412,Apartment,"Koramangala, Karnataka"
G CORP RESIDENCES,12.9306864,77.6368551,Apartment,"Koramangala, Karnataka"
Mukta%F0%9F%8F%A1,12.9379227,77.6289382,Apartment,"Koramangala, Karnataka"
AKR.HOUSE apartments,12.9423175,77.6179541,Apartment,"Koramangala, Karnataka"
Premium Serviced Apartments,12.9387767,77.6237957,Apartment,"Koramangala, Karnataka"
Balaji Splendor,12.9372178,77.6320843,Apartment,"Koramangala, Karnataka"
Manisha Mansion Apartments,12.9240141,77.6187845,Apartment,"Koramangala, Karnataka"
Shivanna%E2%80%99s Apartment,12.9266914,77.6393146,Apartment,"Koramangala, Karnataka"
Kristal Sunstone,12.9379145,77.6230632,Apartment,"Koramangala, Karnataka"
"Aradhana Apartment, S.T.BED",12.9355827,77.6319235,Apartment,"Koramangala, Karnataka"
Indus Vogue Apartment,12.9384266,77.6267477,Apartment,"Koramangala, Karnataka"
Kenzo Enclave,12.9444739,77.6177055,Apartment,"Koramangala, Karnataka"
SRI ANNAPURNESHWARI SERVICE APPARTMENT,12.9750991,77.643,Apartment,"Koramangala, Karnataka"
Dhanush Shree Homes,12.9287002,77.6367551,Apartment,"Koramangala, Karnataka"
Wind CHIMES Apartment,12.9337248,77.6364903,Apartment,"Koramangala, Karnataka"
470 Koramangala,12.9340963,77.6197447,Apartment,"Koramangala, Karnataka"
Vars Tranquil Apartment,12.936714,77.6296919,Apartment,"Koramangala, Karnataka"
Iman service apartments,12.9352156,77.6199608,Apartment,"Koramangala, Karnataka"
Harrsha Niketan,12.9358373,77.6293054,Apartment,"Koramangala, Karnataka"
Skr Residency,12.941431,77.619529,Apartment,"Koramangala, Karnataka"
Premkamal Residency,12.9410178,77.6185306,Apartment,"Koramangala, Karnataka"
Mk Residency Koramangala,12.9354416,77.6293126,Apartment,"Koramangala, Karnataka"
Kuteers Arcade,12.9365496,77.62465,Apartment,"Koramangala, Karnataka"
Kristal Sunstone,12.9379145,77.6230632,Apartment,"Koramangala, Karnataka"
Sreye Apartment Building,12.9289381,77.63604,Apartment,"Koramangala, Karnataka"
Park view,12.9368714,77.6194732,Apartment,"Koramangala, Karnataka"
SAI B.S.R HOMES,12.941723,77.6174178,Apartment,"Koramangala, Karnataka"
Prestige Philadelphia,12.9269638,77.6244415,Apartment,"Koramangala, Karnataka"
SpringHeights @ Koramangala,12.9394724,77.6181926,Apartment,"Koramangala, Karnataka"
Habitat Mayflower,12.9312045,77.6336144,Apartment,"Koramangala, Karnataka"
The Milagres Koramangala,12.938539,77.621575,Apartment,"Koramangala, Karnataka"
Adithi Adithya Building,12.9365068,77.6245009,Apartment,"Koramangala, Karnataka"
Prestige St. John's Wood,12.9300612,77.6106751,Apartment,"Koramangala, Karnataka"
SRI ANNAPURNESHWARI SERVICE APPARTMENT,12.9750991,77.643,Apartment,"Koramangala, Karnataka"
Harshit Apartment,12.9423016,77.6196357,Apartment,"Koramangala, Karnataka"
TK apartment,12.934742,77.6285893,Apartment,"Koramangala, Karnataka"
The Hibiscus,12.9287262,77.6361622,Apartment,"Koramangala, Karnataka"
The Burrow,12.9311122,77.6314156,Apartment,"Koramangala, Karnataka"
SRK Orchids,12.9259243,77.6384939,Apartment,"Koramangala, Karnataka"
His Grace - David Walton,12.9383464,77.6276813,Apartment,"Koramangala, Karnataka"
Yashila,12.9408002,77.6199954,Apartment,"Koramangala, Karnataka"
Shantiniketan Apartment,12.9229752,77.6375646,Apartment,"Koramangala, Karnataka"
Del Prado Apartment,12.9364957,77.6297788,Apartment,"Koramangala, Karnataka"
LVR Residency Block 2,12.9281313,77.6383181,Apartment,"Koramangala, Karnataka"
Sai Krupa Apartments,12.9375149,77.6123378,Apartment,"Koramangala, Karnataka"
Jenkins StayAbode,12.9308076,77.6238816,Apartment,"Koramangala, Karnataka"
Kalil Apartments,12.9367891,77.631524,Apartment,"Koramangala, Karnataka"
Veracious Enrica Apartments,12.9321742,77.6371444,Apartment,"Koramangala, Karnataka"
KRISTAL PARADISE APARTMENT,12.9279232,77.6271078,Apartment,"Koramangala, Karnataka"
Sashikala Apartments,12.9410804,77.6260397,Apartment,"Koramangala, Karnataka"
Deepa Apartment No 48,12.934832,77.62273,Apartment,"Koramangala, Karnataka"
Traan Insignia,12.9373832,77.6231597,Apartment,"Koramangala, Karnataka"
Arpitha Apartment A Block,12.9273111,77.638215,Apartment,"Koramangala, Karnataka"
Sipani classe 2,12.9405273,77.6190537,Apartment,"Koramangala, Karnataka"
Settl. Springfield - Coliving Space In Koramangala,12.9410727,77.6277798,Apartment,"Koramangala, Karnataka"
Daksh Kuteera,12.9310954,77.6284237,Apartment,"Koramangala, Karnataka"
Park View,12.9338669,77.6309977,Apartment,"Koramangala, Karnataka"
Godavari Block,12.9437819,77.6244478,Apartment,"Koramangala, Karnataka"
Sai Residency,12.9430599,77.6203867,Apartment,"Koramangala, Karnataka"
Kormangala home,12.9266999,77.6396011,Apartment,"Koramangala, Karnataka"
The Estima,12.9337492,77.6322578,Apartment,"Koramangala, Karnataka"
Blossom Residency,12.9243202,77.6201623,Apartment,"Koramangala, Karnataka"
Dr.Satish's Apartment,12.9285367,77.6286474,Apartment,"Koramangala, Karnataka"
Casa Blanco - Avant Garde Estates,12.9258209,77.6343999,Apartment,"Koramangala, Karnataka"
Sneh Mansion,12.9317252,77.6228405,Apartment,"Koramangala, Karnataka"
Phoenix Palms Apartments,12.9401825,77.6262074,Apartment,"Koramangala, Karnataka"
Siri Apartments,12.9363985,77.6308965,Apartment,"Koramangala, Karnataka"
Princess Square Service Apartments,12.9384171,77.6213538,Apartment,"Koramangala, Karnataka"
Aniket's studio apartment,12.9429065,77.6160562,Apartment,"Koramangala, Karnataka"
J R Mansion,12.9412769,77.6197325,Apartment,"Koramangala, Karnataka"
Medini apartments,12.923997,77.6139856,Apartment,"Koramangala, Karnataka"
United Blessings,12.9398285,77.6182123,Apartment,"Koramangala, Karnataka"
Sterling Arcade,12.9291362,77.6351898,Apartment,"Koramangala, Karnataka"
"Maple block, Raheja Residency",12.9277983,77.6315877,Apartment,"Koramangala, Karnataka"
Sri Balaji Residency,12.9415955,77.6197312,Apartment,"Koramangala, Karnataka"
SomNilay,12.9350905,77.6259366,Apartment,"Koramangala, Karnataka"
Trinity Greens,12.9314396,77.6288366,Apartment,"Koramangala, Karnataka"
413 Apartment,12.9441879,77.6180995,Apartment,"Koramangala, Karnataka"
Sankar Residency,12.9379394,77.619807,Apartment,"Koramangala, Karnataka"
Kanasu Apartments,12.9384472,77.627347,Apartment,"Koramangala, Karnataka"
Srinivas Building,12.9342817,77.635604,Apartment,"Koramangala, Karnataka"
Krishna reddy building,12.9426739,77.6190133,Apartment,"Koramangala, Karnataka"
Vars Golden Gables Apartments,12.9345956,77.6349067,Apartment,"Koramangala, Karnataka"
Shivani Reddy Mansions,12.9412818,77.618941,Apartment,"Koramangala, Karnataka"
10%2FA,12.9351806,77.6334,Apartment,"Koramangala, Karnataka"
Crystal Arcade,12.940463,77.626964,Apartment,"Koramangala, Karnataka"
MEDI INDIA PHARMACEUTICALS,12.9357392,77.6318206,Apartment,"Koramangala, Karnataka"
Anand .m residency,12.9285903,77.6375281,Apartment,"Koramangala, Karnataka"
SHRIRAM AKSHA,12.9264932,77.6443056,Apartment,"Koramangala, Karnataka"
Premier Rabbi Apartments,12.9381159,77.6307181,Apartment,"Koramangala, Karnataka"
Zaanz Apartments,12.9364121,77.6298381,Apartment,"Koramangala, Karnataka"
Vandana Sarovara,12.9227328,77.6391454,Apartment,"Koramangala, Karnataka"
Sri Residency,12.9375512,77.6293036,Apartment,"Koramangala, Karnataka"
Team's Royal,12.938512,77.6269685,Apartment,"Koramangala, Karnataka"
SRI ANNAPURNESHWARI SERVICE APPARTMENT,12.9750991,77.643,Apartment,"Koramangala, Karnataka"
Cherry House,12.9326371,77.6246833,Apartment,"Koramangala, Karnataka"
AD Apartments,12.931838,77.6353108,Apartment,"Koramangala, Karnataka"
Sri Venkateswara Nilaya %7C Rooms For Rent,12.9396975,77.6179678,Apartment,"Koramangala, Karnataka"
Prestige Pinewood Backside Entry,12.9313955,77.6354852,Apartment,"Koramangala, Karnataka"
Imrans apartment,12.9372493,77.6310686,Apartment,"Koramangala, Karnataka"
Olive Service Apartments Koramangala,12.9280031,77.6285146,Apartment,"Koramangala, Karnataka"
%23373,12.9350449,77.6197947,Apartment,"Koramangala, Karnataka"
Lumbini Apartments,12.9202833,77.6330306,Apartment,"Koramangala, Karnataka"
Apartment-1 BHK,12.9235963,77.6162818,Apartment,"Koramangala, Karnataka"
Mangala Apartments,12.9412972,77.6290479,Apartment,"Koramangala, Karnataka"
Arpitha B block entrance,12.9274807,77.638363,Apartment,"Koramangala, Karnataka"
The Frat House,12.9337835,77.625095,Apartment,"Koramangala, Karnataka"
Insta Guest House - Koramangala,12.9355474,77.6130082,Apartment,"Koramangala, Karnataka"
DNR SPRING LEAF,12.9317143,77.6352161,Apartment,"Koramangala, Karnataka"
N A Star Apartments,12.94091,77.6277172,Apartment,"Koramangala, Karnataka"
Sri Durga Palmgrove Apartment,12.93979,77.6273078,Apartment,"Koramangala, Karnataka"
Encore Primitus,12.9423682,77.6210113,Apartment,"Koramangala, Karnataka"
BlueMoon Suites Serviced Apartment,12.9394909,77.6267326,Apartment,"Koramangala, Karnataka"
H A Arcade,12.9365961,77.6223313,Apartment,"Koramangala, Karnataka"
G P ADITYA APARTMENTS,12.9276998,77.6393292,Apartment,"Koramangala, Karnataka"
Bala Apartments,12.9409051,77.6262937,Apartment,"Koramangala, Karnataka"
Vrishadri Apartments,12.9316995,77.6351936,Apartment,"Koramangala, Karnataka"
Divya Jyothi Apartments,12.9360398,77.6345207,Apartment,"Koramangala, Karnataka"
South Avenue Apartment,12.9363039,77.6238786,Apartment,"Koramangala, Karnataka"
Nobel Rose Service Apartments,12.939435,77.628741,Apartment,"Koramangala, Karnataka"
I %26 S Mansion,12.9263037,77.6328773,Apartment,"Koramangala, Karnataka"
Goodwill Apartments,12.9357103,77.6233417,Apartment,"Koramangala, Karnataka"
Madhuban Apartments,12.9383132,77.6096914,Apartment,"Koramangala, Karnataka"
Kumaradhara Block,12.9474258,77.6206595,Apartment,"Koramangala, Karnataka"
Palm Springs Apartments,12.9318729,77.6249803,Apartment,"Koramangala, Karnataka"
Gem Regency,12.9329841,77.6368588,Apartment,"Koramangala, Karnataka"
Liss Cottage,12.9351929,77.6244807,Apartment,"Koramangala, Karnataka"
Sipani Phoenix Grande,12.9330043,77.6321173,Apartment,"Koramangala, Karnataka"
ANAA Infra's Signature,12.9328149,77.6343843,Apartment,"Koramangala, Karnataka"
Natheem Apartments,12.9402588,77.6304014,Apartment,"Koramangala, Karnataka"
Bajaj Apartment,12.9423908,77.6204869,Apartment,"Koramangala, Karnataka"
%E0%B2%95%E0%B3%8B%E0%B2%B0%E0%B2%AE%E0%B2%82%E0%B2%97%E0%B2%B2 %E0%B2%A8%E0%B3%8D%E0%B2%AF%E0%B2%BE%E0%B2%AF%E0%B2%BE%E0%B2%A6%E0%B3%80%E0%B2%B6%E0%B2%B0 %E0%B2%A8%E0%B2%BF%E0%B2%B5%E0%B3%87%E0%B2%B6%E0%B2%A8%E0%B2%97%E0%B2%B3%E0%B3%81,12.9447994,77.6230228,Apartment,"Koramangala, Karnataka"
The Emerald Suite - A Self-Serviced Residence by Host- Right,12.933057,77.6321801,Apartment,"Koramangala, Karnataka"
Sri Sai Nivas,12.9360099,77.6302834,Apartment,"Koramangala, Karnataka"
Sankalp Homes Studio Apartments,12.935074,77.6197371,Apartment,"Koramangala, Karnataka"
SRI ANNAPURNESHWARI SERVICE APPARTMENT,12.9750991,77.643,Apartment,"Koramangala, Karnataka"
R%26J Apartments,12.9454924,77.6277912,Apartment,"Koramangala, Karnataka"
"Adi Nilaya, bldg %236",12.9352693,77.6337671,Apartment,"Koramangala, Karnataka"
Prestige Oakwood,12.9278902,77.6302708,Apartment,"Koramangala, Karnataka"
Anisha Meadows,12.9388723,77.6271864,Apartment,"Koramangala, Karnataka"
Apartment Building,12.9259503,77.634472,Apartment,"Koramangala, Karnataka"
"Shree Annapoorneshwari Nilaya, No.171",12.942808,77.6195913,Apartment,"Koramangala, Karnataka"
